"SYS.STBR-NAME","PART#","PTS MK NAME","DESC","BASE-COST","NEW CORE PARTS","QOH","STAT","LAST SLS","LAST-RECV-DATE","SRC","BIN1","BIN2","COST","LIST","OLD PARTS NUMBER","CORE-QTY","GRP","ASSORTMENT-CLASS","STAT","UDF.EXT NEW CORE APP","NUMBER OF UNITS PER PKG","DIRTY CORE PARTS","BIN FOR DIRTY CORE"
"Honda of Concord","HP71169-TVA-A00","HONDA","COVER, L. FR. GRILLE",2.04,0.00,1,,"05/22/25","05/23/25",5,154,,2.04,3.40,,,91710,,,0,1,0.00,154
"Honda of Concord","HP71170-SNA-A50","HONDA","ABSORBER, FR. BUMPER",41.04,0.00,1,"AP","06/10/25","06/11/25",6,"555A",,41.04,68.40,,,71170,,"AP",0,1,0.00,"555A"
"Honda of Concord","HP71170-T20-A00","HONDA","PLATE ASSY., FR.",31.38,0.00,1,,"06/13/25","06/13/25",4,"556B",,31.38,52.30,,,90440,,,0,1,0.00,"556B"
"Honda of Concord","HP71172-T2F-A00","HONDA","BOX, FR. BUMPER BEAM",39.32,0.00,1,,"05/27/25","04/01/25",8,"555D",,39.32,65.53,,,71170,,,0,1,0.00,"555D"
"Honda of Concord","HP71172-T2F-A50","HONDA","BOX, FR. BUMPER BEAM",21.14,0.00,1,,"06/04/25","06/04/25",5,"555D",,21.14,35.23,,,71170,,,0,1,0.00,"555D"
"Honda of Concord","HP71173-T2F-A01","HONDA","BAR, L. FR.",46.20,0.00,1,,"02/27/25","02/27/25",8,"507D",,46.20,77.00,,,75120,,,0,1,0.00,"507D"
"Honda of Concord","HP71173-TLA-A00","HONDA","MOLDING B, L. FR.",80.48,0.00,1,,"06/04/25","05/23/25",4,"507D",,80.48,134.13,,0,75120,,,0,1,0.00,"507D"
"Honda of Concord","HP71174-T2F-A01","HONDA","BAR, L. FR.",46.24,0.00,1,,"02/27/25","02/27/25",8,540,,46.24,77.07,,,75120,,,0,1,0.00,540
"Honda of Concord","HP71175-T20-A00","HONDA","PLATE, FR. (LOWER)",38.85,0.00,1,,"04/23/25","04/24/25",5,"502A",,38.85,64.75,,,90440,,,0,1,0.00,"502A"
"Honda of Concord","HP71176-T2F-A11","HONDA","LOUVER, L. FR.",42.68,0.00,1,"NS","06/10/25","05/23/25",6,156,,42.68,71.13,,,71999,,"NS",0,1,0.00,156
"Honda of Concord","HP71180-T2F-A51","HONDA","MOLDING, FR. GRILLE",182.87,0.00,1,,"03/18/25","03/19/25",5,"553A",,182.87,304.78,,,75120,,,0,1,0.00,"553A"
"Honda of Concord","HP71180-TBA-A60","HONDA","GARNISH, R. FR.",46.29,0.00,1,,"05/29/25","05/29/25",5,"553A",,46.29,77.15,,,60659,,,0,1,0.00,"553A"
"Honda of Concord","HP71180-TBA-K50","HONDA","GARNISH, R. FR.",45.10,0.00,1,,"12/04/24","12/05/24",8,"553B",,45.10,75.17,,,60659,,,0,1,0.00,"553B"
"Honda of Concord","HP71180-TLA-A60","HONDA","GARNISH, R. FR.",142.37,0.00,1,,"04/02/25","04/02/25",5,"511B",,142.37,237.28,,,60659,,,0,1,0.00,"511B"
"Honda of Concord","HP71185-TBA-A50","HONDA","GARNISH, L. FR.",48.85,0.00,1,,"04/17/25","04/18/25",5,536,,48.85,81.42,,,60659,,,0,1,0.00,536
"Honda of Concord","HP71185-TBA-K50","HONDA","GARNISH, L. FR.",45.10,0.00,1,,"10/17/24","10/18/24",8,"553B",,45.10,75.17,,,60659,,,0,1,0.00,"553B"
"Honda of Concord","HP71185-TLA-A60","HONDA","GARNISH, L. FR.",73.54,0.00,1,,"04/02/25","04/02/25",4,"507C",,73.54,122.57,,,60659,,,0,1,0.00,"507C"
"Honda of Concord","HP71190-S5D-A00","HONDA","BEAM, L. FR. BUMPER",26.67,0.00,1,"AP",,"03/10/25",6,544,,26.67,44.45,"HP71190-S5A-000",,71130,,"AP",0,1,0.00,544
"Honda of Concord","HP71190-SXS-A00","HONDA","BEAM, L. FR. BUMPER",21.09,0.00,1,,"05/13/25","05/14/25",5,543,,21.09,35.15,,,71130,,,0,1,0.00,543
"Honda of Concord","HP71190-T0A-A00","HONDA","BEAM, L. FR. (UPPER)",23.66,0.00,1,,"05/23/25","05/23/25",5,543,,23.66,39.43,,0,71130,,,0,1,0.00,543
"Honda of Concord","HP71190-T1W-A00","HONDA","BEAM, L. FR. (UPPER)",25.26,0.00,1,,"04/03/25","04/04/25",5,543,,25.26,42.10,,,71130,,,0,1,0.00,543
"Honda of Concord","HP71190-T3L-A01","HONDA","BEAM, L. FR. BUMPER",20.50,0.00,1,,"05/21/25","05/22/25",5,543,,20.50,34.17,,,71130,,,0,1,0.00,543
"Honda of Concord","HP71190-T3L-A51","HONDA","BEAM, L. FR. BUMPER",18.05,0.00,2,"AP","07/30/24","05/06/25",8,543,,18.05,30.08,,,71130,,"AP",0,1,0.00,543
"Honda of Concord","HP71190-T7A-000","HONDA","BEAM, L. FR. BUMPER",16.13,0.00,1,,"04/07/25","04/08/25",5,544,,16.13,26.88,,,71130,,,0,1,0.00,544
"Honda of Concord","HP71190-T90-A00","HONDA","BEAM, L. FR. (UPPER)",17.03,0.00,1,,"04/04/25","04/05/25",5,544,,17.03,28.38,,,71130,,,0,1,0.00,544
"Honda of Concord","HP71190-TA0-A00","HONDA","BEAM, L. FR. BUMPER",12.83,0.00,1,,"05/14/25","05/15/25",5,542,,12.83,21.38,,,71130,,,0,1,0.00,542
"Honda of Concord","HP71190-TBA-A00","HONDA","BEAM, L. FR. BUMPER",7.95,0.00,5,,"05/29/25","05/30/25",3,542,,7.95,13.25,,,71130,,,0,1,0.00,542
"Honda of Concord","HP71190-TEA-T00","HONDA","BEAM, L. FR. BUMPER",71.86,0.00,1,,"06/02/25","06/03/25",5,542,,71.86,119.77,,,71130,,,0,1,0.00,542
"Honda of Concord","HP71190-TLA-A00","HONDA","BEAM, L. FR. (UPPER)",14.47,0.00,3,,"05/30/25","06/05/25",4,544,,14.47,24.12,,,71130,,,0,1,0.00,544
"Honda of Concord","HP71190-TR0-A00","HONDA","BEAM, L. FR. BUMPER",24.03,0.00,1,,"06/05/25","06/06/25",5,542,,24.03,40.05,,,71130,,,0,1,0.00,542
"Honda of Concord","HP71190-TS8-A51","HONDA","BEAM, L. FR. BUMPER",18.20,0.00,2,,"10/17/24","10/19/24",8,542,,18.20,30.33,,,71130,,,0,1,0.00,542
"Honda of Concord","HP71190-TVA-A00","HONDA","BEAM, L. FR. BUMPER",89.63,0.00,3,,"06/13/25","05/29/25",4,543,,89.63,149.38,,,71130,,,0,1,0.00,543
"Honda of Concord","HP71190-TVA-F00","HONDA","BEAM, L. FR. BUMPER",29.94,0.00,1,,"06/12/25","06/12/25",5,543,,29.94,49.90,,,71130,,,0,1,0.00,543
"Honda of Concord","HP71191-SJC-A00","HONDA","SPACER, R. FR.",16.96,0.00,1,"AP","01/10/25","01/13/25",6,151,,16.96,28.27,,,90550,,"AP",0,1,0.00,151
"Honda of Concord","HP71191-T20-A11","HONDA","GARNISH, L. FR.",16.40,0.00,1,,"06/10/25","06/11/25",4,154,,16.40,27.33,"HP71191-T39-A10",,60659,,,0,1,0.00,154
"Honda of Concord","HP71193-SHJ-A00","HONDA","SPACER, R. FR.",18.26,0.00,1,"AP","06/04/24","06/06/24",8,171,,18.26,30.43,,,90550,,"AP",0,1,0.00,171
"Honda of Concord","HP71193-SNA-A02","HONDA","SPACER, R. FR.",1.51,0.00,1,,"06/10/25","06/12/25",5,171,,1.51,2.52,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71193-SVA-A00","HONDA","SPACER, R. FR. BMPR",2.12,0.00,1,,"01/18/25","01/21/25",5,171,,2.12,3.53,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71193-SWA-003","HONDA","SPACER, R. FR.",2.72,0.00,1,,"06/04/25","06/05/25",5,171,,2.72,4.53,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71193-SZA-A00","HONDA","SPACER, R. FR.",3.93,0.00,1,,"06/06/25","06/06/25",5,171,,3.93,6.55,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71193-T0A-A01","HONDA","SPACER, R. FR.",3.32,0.00,2,,"05/23/25","05/23/25",4,171,,3.32,5.53,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71193-T2A-A01","HONDA","SPACER, R. FR. BMPR",9.01,0.00,3,,"05/30/25","05/31/25",3,171,,9.01,15.02,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71193-T3L-A01","HONDA","SPACER, R. FR. BMPR",7.24,0.00,1,,"05/21/25","05/22/25",5,171,,7.24,12.07,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71193-T3L-A51","HONDA","SPACER, R. FR. BMPR",7.24,0.00,2,,"11/29/24","11/29/24",8,171,,7.24,12.07,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71193-T5A-000","HONDA","SPACER, R. FR. BMPR",9.72,0.00,1,,"06/12/25","06/14/25",8,544,,9.72,16.20,,,90550,,,0,1,0.00,544
"Honda of Concord","HP71193-T7A-J00","HONDA","SPACER, R. FR.",4.73,0.00,1,,"06/14/25","04/18/25",4,"198E",,4.73,7.88,,0,90550,,,0,1,0.00,"198E"
"Honda of Concord","HP71193-T90-A01","HONDA","SPACER, R. FR.",11.79,0.00,2,,"06/10/25","06/10/25",5,151,,11.79,19.65,,,90550,,,0,1,0.00,151
"Honda of Concord","HP71193-TA0-A00","HONDA","SPACER, R. FR. BMPR",2.72,0.00,2,,"05/15/25","05/16/25",4,171,,2.72,4.53,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71193-TBA-A00","HONDA","SPACER, R. FR.",11.63,0.00,2,,"05/15/25","05/15/25",4,171,,11.63,19.38,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71193-TE0-A00","HONDA","SPACER, R. FR.",2.72,0.00,1,"AP","11/20/24","11/20/24",6,171,,2.72,4.53,,,90550,,"AP",0,1,0.00,171
"Honda of Concord","HP71193-TEA-T01","HONDA","SPACER, R. FR.",4.61,0.00,1,,"06/05/25","06/06/25",5,171,,4.61,7.68,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71193-TG7-A00","HONDA","SPACER, R. FR. BMPR",3.62,0.00,1,,"06/12/25","06/13/25",5,171,,3.62,6.03,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71193-TG7-A51","HONDA","SPACER, R. FR.",3.91,0.00,1,,"06/16/25","05/24/25",4,171,,3.91,6.52,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71193-TGH-A01","HONDA","SPACER, R. FR.",4.61,0.00,1,"AP","08/07/24","08/06/24",6,172,,4.61,7.68,,,90550,,"AP",0,1,0.00,172
"Honda of Concord","HP71193-THR-A01","HONDA","SPACER, R. FR. BMPR",8.14,0.00,1,,"06/12/25","06/13/25",4,171,,8.14,13.57,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71193-TK8-A00","HONDA","SPACER, R. FR.",11.13,0.00,1,,"01/30/25","01/31/25",5,171,,11.13,18.55,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71193-TK8-A50","HONDA","SPACER, R. FR.",11.13,0.00,1,"AP","06/11/25","08/14/24",8,171,,11.13,18.55,,,90550,,"AP",0,1,0.00,171
"Honda of Concord","HP71193-TME-T01","HONDA","SPACER, R. FR.",3.39,0.00,8,,"06/12/25","05/10/25",3,171,,3.39,5.65,,0,90550,,,0,1,0.00,171
"Honda of Concord","HP71193-TR0-A01","HONDA","SPACER, R. FR. BMPR",14.05,0.00,1,,"05/08/25","05/09/25",4,171,,14.05,23.42,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71193-TS8-A51","HONDA","SPACER, R. FR. BMPR",12.64,0.00,1,"NS","04/26/25","04/17/25",6,151,,12.64,21.07,,,90550,,"NS",0,1,0.00,151
"Honda of Concord","HP71193-TVA-A01","HONDA","SPACER, R. FR.",3.00,0.00,4,,"06/12/25","06/12/25",3,171,,3.00,5.00,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71196-SJC-A00","HONDA","SPACER, L. FR.",16.96,0.00,1,,"06/11/25","06/12/25",5,544,,16.96,28.27,,,90550,,,0,1,0.00,544
"Honda of Concord","HP71198-SNA-A02","HONDA","SPACER, L. FR.",1.51,0.00,1,,"06/10/25","06/12/25",5,171,,1.51,2.52,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71198-SVA-A00","HONDA","SPACER, L. FR. BMPR",2.12,0.00,1,,"01/14/25","09/10/24",8,171,,2.12,3.53,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71198-SWA-003","HONDA","SPACER, L. FR.",2.72,0.00,1,,"05/13/25","03/15/25",8,171,,2.72,4.53,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71198-SZA-A00","HONDA","SPACER, L. FR.",3.93,0.00,1,,"05/21/25","05/22/25",5,171,,3.93,6.55,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71198-T0A-A01","HONDA","SPACER, L. FR.",3.32,0.00,2,,"06/03/25","06/03/25",4,171,,3.32,5.53,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71198-T2A-A01","HONDA","SPACER, L. FR. BMPR",9.01,0.00,3,,"06/11/25","06/12/25",3,"199A",,9.01,15.02,,,90550,,,0,1,0.00,"199A"
"Honda of Concord","HP71198-T3L-A01","HONDA","SPACER, L. FR. BMPR",7.24,0.00,1,,"05/21/25","05/22/25",5,171,,7.24,12.07,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71198-T3L-A51","HONDA","SPACER, L. FR. BMPR",7.24,0.00,2,"AP","08/01/24","05/23/24",8,171,,7.24,12.07,,,90550,,"AP",0,1,0.00,171
"Honda of Concord","HP71198-T5A-000","HONDA","SPACER, L. FR. BMPR",9.72,0.00,1,,"06/12/25","06/14/25",5,171,,9.72,16.20,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71198-T6Z-A51","HONDA","SPACER, L. FR. BMPR",13.29,0.00,1,,"04/09/25","04/09/25",5,151,,13.29,22.15,,,90550,,,0,1,0.00,151
"Honda of Concord","HP71198-T7A-J00","HONDA","SPACER, L. FR.",4.73,0.00,2,,"06/02/25","05/31/25",4,171,,4.73,7.88,,0,90550,,,0,1,0.00,171
"Honda of Concord","HP71198-T90-A01","HONDA","SPACER, L. FR.",11.79,0.00,1,,"04/04/25","04/05/25",5,175,,11.79,19.65,,,90550,,,0,1,0.00,175
"Honda of Concord","HP71198-TA0-A00","HONDA","SPACER, L. FR. BMPR",2.72,0.00,1,,"04/15/25","04/16/25",5,171,,2.72,4.53,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71198-TBA-A00","HONDA","SPACER, L. FR.",11.63,0.00,2,,"04/02/25","04/02/25",4,171,,11.63,19.38,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71198-TE0-A00","HONDA","SPACER, L. FR.",2.72,0.00,1,,"03/15/25","03/18/25",5,151,,2.72,4.53,,,90550,,,0,1,0.00,151
"Honda of Concord","HP71198-TEA-T01","HONDA","SPACER, L. FR.",4.61,0.00,1,,"06/13/25","06/14/25",5,171,,4.61,7.68,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71198-TG7-A00","HONDA","SPACER, L. FR. BMPR",3.62,0.00,2,,"05/20/25","05/20/25",4,171,,3.62,6.03,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71198-TG7-A51","HONDA","SPACER, L. FR.",3.85,0.00,2,,"05/23/25","05/24/25",4,171,,3.85,6.42,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71198-THR-A01","HONDA","SPACER, L. FR. BMPR",8.14,0.00,1,,"06/03/25","06/04/25",4,171,,8.14,13.57,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71198-TK8-A00","HONDA","SPACER, L. FR.",11.13,0.00,1,,"01/30/25","01/31/25",8,171,,11.13,18.55,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71198-TK8-A50","HONDA","SPACER, L. FR.",11.13,0.00,2,,"04/21/25","12/10/24",5,171,,11.13,18.55,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71198-TME-T01","HONDA","SPACER, L. FR.",3.39,0.00,3,,"06/12/25","05/31/25",4,171,,3.39,5.65,,0,90550,,,0,1,0.00,171
"Honda of Concord","HP71198-TR0-A01","HONDA","SPACER, L. FR. BMPR",14.05,0.00,1,,"05/06/25","05/07/25",5,"198F",,14.05,23.42,,,90550,,,0,1,0.00,"198F"
"Honda of Concord","HP71198-TS8-A51","HONDA","SPACER, L. FR. BMPR",12.64,0.00,1,"AP","04/26/25","04/17/25",6,151,,12.64,21.07,,,90550,,"AP",0,1,0.00,151
"Honda of Concord","HP71198-TVA-A01","HONDA","SPACER, L. FR.",3.00,0.00,6,,"06/13/25","06/12/25",3,171,,3.00,5.00,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71198-TXM-A01","HONDA","SPACER, L. FR.",2.12,0.00,1,,"01/24/25","01/28/25",8,171,,2.12,3.53,,,90550,,,0,1,0.00,171
"Honda of Concord","HP71200-3D4-A31","HONDA","GRILLE ASSY., FR.",279.90,0.00,1,,"06/06/25","06/07/25",5,"508F",,279.90,466.50,,,75100,,,0,1,0.00,"508F"
"Honda of Concord","HP71200-T20-A01","HONDA","GRILLE ASSY., FR.",105.39,0.00,1,,"04/19/25","04/22/25",4,"504A",,105.39,175.65,,,71101,,,0,1,0.00,"504A"
"Honda of Concord","HP71202-T20-A01","HONDA","BASE, R. FR. GRILLE",25.23,0.00,2,,"06/13/25","06/13/25",4,"507D",,25.23,42.05,,,75100,,,0,1,0.00,"507D"
"Honda of Concord","HP71206-TBA-A00","HONDA","PLATE, L. FR.",86.08,0.00,2,,"03/12/25","03/12/25",5,174,,86.08,143.47,,,90440,,,0,1,0.00,174
"Honda of Concord","HP71207-T20-A01","HONDA","BASE, L. FR. GRILLE",25.23,0.00,1,,"06/10/25","06/11/25",4,"507D",,25.23,42.05,,,75100,,,0,1,0.00,"507D"
"Honda of Concord","HP71210-THR-A01","HONDA","GARNISH, R. FR.",446.29,0.00,1,"AP","03/27/24","03/27/24",8,"507C",,446.29,743.82,,,74200,,"AP",0,1,0.00,"507C"
"Honda of Concord","HP71230-30A-A01","HONDA","SPACER, R. FR.",3.63,0.00,1,,"06/12/25","06/13/25",5,"198F",,3.63,6.05,,,90550,,,0,1,0.00,"198F"
"Honda of Concord","HP71230-T20-A01","HONDA","SPACER, R. FR.",30.49,0.00,1,,"06/13/25","06/13/25",4,"198F",,30.49,50.82,,,90550,,,0,1,0.00,"198F"
"Honda of Concord","HP71232-30A-A01","HONDA","SPACER, R. FR.",1.71,0.00,1,,"05/08/25","05/09/25",5,"227D",,1.71,2.85,,,90550,,,0,1,0.00,"227D"
"Honda of Concord","HP71232-T20-A00","HONDA","SPACER, R. GARNISH",30.49,0.00,1,,"06/13/25","06/13/25",4,"192B",,30.49,50.82,,,90550,,,0,1,0.00,"192B"
"Honda of Concord","HP71237-T20-A00","HONDA","SPACER, L. GARNISH",30.49,0.00,2,,"06/05/25","06/05/25",5,"227D",,30.49,50.82,,,90550,,,0,1,0.00,"227D"
"Honda of Concord","HP71240-3W0-A00","HONDA","BEAM, R. FR. (UPPER)",66.11,0.00,1,,"06/16/25","06/14/25",6,"SPORD",,66.11,110.18,,,71130,,,0,1,0.00,"SPORD"
"Honda of Concord","HP71240-T20-A01","HONDA","BEAM, R. FR. (UPPER)",62.85,0.00,1,,"06/11/25","06/12/25",4,542,,62.85,104.75,"HP71240-T20-A00",,71130,,,0,1,0.00,542
"Honda of Concord","HP71251-T20-A00","HONDA","BEAM, FR. (UPPER)",25.05,0.00,1,,"05/19/25","05/20/25",5,544,,25.05,41.75,,,71130,,,0,1,0.00,544
"Honda of Concord","HP71280-30A-A01","HONDA","SPACER, L. FR.",3.63,0.00,1,,"06/12/25","06/13/25",4,151,,3.63,6.05,,,90550,,,0,1,0.00,151
"Honda of Concord","HP71280-3W0-A01","HONDA","SPACER, L. FR.",3.00,0.00,1,,"05/22/25","05/22/25",5,151,,3.00,5.00,,,90550,,,0,1,0.00,151
"Honda of Concord","HP71280-T20-A01","HONDA","SPACER, L. FR.",30.49,0.00,1,,"06/12/25","06/13/25",4,"198F",,30.49,50.82,,,90550,,,0,1,0.00,"198F"
"Honda of Concord","HP71300-TLA-A01","HONDA","GRILLE, AIR SHUTTER",648.13,0.00,1,,"05/01/25","05/02/25",8,"554D",,648.13,"1,080.22",,,75100,,,0,1,0.00,"554D"
"Honda of Concord","HP71300-TLA-A51","HONDA","GRILLE, AIR SHUTTER",648.13,0.00,1,,"04/08/25","04/09/25",8,"555B",,648.13,"1,080.22",,,75100,,,0,1,0.00,"555B"
"Honda of Concord","HP71300-TVA-A01","HONDA","GRILLE, AIR SHUTTER",163.49,0.00,1,,"01/22/25","01/22/25",8,"555B",,163.49,272.48,,,75100,,,0,1,0.00,"555B"
"Honda of Concord","HP71303-TVA-A00","HONDA","DUCT, AIR SHUTTER",27.09,0.00,1,,"06/12/25","06/12/25",5,154,,27.09,45.15,,,39255,,,0,1,0.00,154
"Honda of Concord","HP71305-TVA-A00","HONDA","DUCT, AIR SHUTTER",24.80,0.00,1,,"12/18/24","12/18/24",5,175,,24.80,41.33,,,39255,,,0,1,0.00,175
"Honda of Concord","HP71310-TVA-A50","HONDA","COVER, FR. BUMPER",26.82,0.00,2,,"06/13/25","06/12/25",4,"554E",,26.82,44.70,,,71110,,,0,1,0.00,"554E"
"Honda of Concord","HP71310-TVA-F00","HONDA","CVR, FR. BUMPER",54.94,0.00,1,,"04/03/25","03/13/25",5,"505A",,54.94,91.57,,,71110,,,0,1,0.00,"505A"
"Honda of Concord","HP71311-TVA-A00","HONDA","CVR, FR. BUMPER BEAM",20.24,0.00,1,,"05/29/25","05/29/25",5,"553A",,20.24,33.73,,,91710,,,0,1,0.00,"553A"
"Honda of Concord","HP71311-TVA-F00","HONDA","CVR, FR. BUMPER BEAM",12.35,0.00,1,,"06/12/25","06/12/25",5,"508F",,12.35,20.58,,,91710,,,0,1,0.00,"508F"
"Honda of Concord","HP71312-TVA-A00","HONDA","DUCT, R. FR.",10.58,0.00,1,,"05/09/25","05/10/25",5,"507C",,10.58,17.63,,,71999,,,0,1,0.00,"507C"
"Honda of Concord","HP71317-TVA-A00","HONDA","DUCT, L. FR.",10.50,0.00,1,,"05/22/25","05/23/25",5,172,,10.50,17.50,,,71999,,,0,1,0.00,172
"Honda of Concord","HP71317-TVA-F00","HONDA","DUCT, L. FR.",7.29,0.00,1,,"06/04/25","06/04/25",5,173,,7.29,12.15,,,39255,,,0,1,0.00,173
"Honda of Concord","HP71320-T21-A00","HONDA","PLATE ASSY., FR.",26.12,0.00,1,,"03/05/25","03/05/25",5,"560B",,26.12,43.53,,,71999,,,0,1,0.00,"560B"
"Honda of Concord","HP71325-T21-A00","HONDA","PLATE, R. FR.",4.10,0.00,1,,"06/13/25","06/13/25",8,155,,4.10,6.83,,,71999,,,0,1,0.00,155
"Honda of Concord","HP71350-THR-A01","HONDA","GRILLE, AIR SHUTTER",104.84,0.00,1,,"01/23/25","01/24/25",5,"554D",,104.84,174.73,,,75100,,,0,1,0.00,"554D"
"Honda of Concord","HP71350-TLA-A01","HONDA","GRILLE, AIR SHUTTER",668.08,0.00,2,,"12/11/24","12/12/24",5,"554D",,668.08,"1,113.47",,,75100,,,0,1,0.00,"554D"
"Honda of Concord","HP71350-TLA-A51","HONDA","GRILLE, AIR SHUTTER",639.37,0.00,1,,"02/24/25","02/25/25",5,"554D",,639.37,"1,065.62",,,75100,,,0,1,0.00,"554D"
"Honda of Concord","HP71375-T21-A00","HONDA","PLATE, L. FR.",4.10,0.00,1,,"10/30/24","01/09/25",8,117,,4.10,6.83,,,71999,,,0,1,0.00,117
"Honda of Concord","HP71410-TBC-A51","HONDA","BULKHEAD ASSY, FR",567.67,0.00,1,"NS","12/23/24","12/18/24",6,"565RT",,567.67,946.12,"HP71410-TBC-A21",,60400,,"NS",0,1,0.00,"565RT"
"Honda of Concord","HP71411-T22-A01","HONDA","BULKHEAD, FR.",138.55,0.00,1,,"06/13/25","06/13/25",5,"554E",,138.55,230.92,"HP71411-T20-A01",,60400,,,0,1,0.00,"554E"
"Honda of Concord","HP71411-TLA-A81","HONDA","BULKHEAD ASSY, FR",654.68,0.00,1,,"02/27/25","06/14/25",6,"SPORD",,654.68,"1,091.13","HP71411-TPG-A01
HP71411-TLA-A61",,60400,,,0,1,0.00,"SPORD"
"Honda of Concord","HP71413-T20-A00","HONDA","STAY, FR. BHD CTR",25.65,0.00,1,,"05/19/25","05/20/25",5,153,,25.65,42.75,,,71150,,,0,1,0.00,153
"Honda of Concord","HP71415-T20-A00","HONDA","FRAME, R. FR.",11.11,0.00,1,,"06/13/25","06/13/25",5,153,,11.11,18.52,,,60431,,,0,1,0.00,153
"Honda of Concord","HP71416-T20-A00","HONDA","STAY, R. FR. (LOWER)",11.42,0.00,1,,"06/13/25","02/22/25",5,152,,11.42,19.03,,,91440,,,0,1,0.00,152
"Honda of Concord","HP71430-TBA-A00","HONDA","BRACE, FR. SUB-FRAME",51.34,0.00,1,,"12/23/24","12/30/24",8,"501D",,51.34,85.57,,,71999,,,0,1,0.00,"501D"
"Honda of Concord","HP71430-TEA-T00","HONDA","BRACE, BULKHEAD",14.33,0.00,1,,"06/02/25","06/03/25",5,538,,14.33,23.88,,,71999,,,0,1,0.00,538
"Honda of Concord","HP71465-T20-A00","HONDA","FRAME, L. FR.",11.11,0.00,1,,"05/27/25","05/24/25",5,153,,11.11,18.52,,,60431,,,0,1,0.00,153
"Honda of Concord","HP71466-T20-A00","HONDA","STAY, L. FR. (LOWER)",11.42,0.00,1,,"06/12/25","06/13/25",5,153,,11.42,19.03,,,91440,,,0,1,0.00,153
"Honda of Concord","HP71467-T20-A00","HONDA","STAY, L. FR.",21.11,0.00,1,,"12/18/24","12/19/24",8,152,,21.11,35.18,,,91440,,,0,1,0.00,152
"Honda of Concord","HP71500-3D4-A20","HONDA","FACE, RR. BUMPER",90.78,0.00,2,,"06/11/25","06/11/25",6,"740B",,90.78,151.30,,,71501,,,0,1,0.00,"740B"
"Honda of Concord","HP71501-T6Z-A50","HONDA","FACE, RR. BUMPER",247.33,0.00,1,,"02/06/25","02/06/25",6,"740B",,247.33,412.22,,,71501,,,0,1,0.00,"740B"
"Honda of Concord","HP71501-T6Z-A60","HONDA","FACE, RR. BUMPER",247.33,0.00,1,,"02/19/25","01/29/25",6,"740B",,247.33,412.22,,,71501,,,0,1,0.00,"740B"
"Honda of Concord","HP71502-T1W-A00","HONDA","FACE, R. RR. (LOWER)",42.54,0.00,1,,"03/25/25","03/25/25",5,"553B",,42.54,70.90,,0,71501,,,0,1,0.00,"553B"
"Honda of Concord","HP71502-T2F-A50","HONDA","GARNISH, RR. BUMPER",12.54,0.00,1,,"05/06/25","05/06/25",5,"553B",,12.54,20.90,,,76220,,,0,1,0.00,"553B"
"Honda of Concord","HP71502-TBA-A00","HONDA","GARNISH, RR. BUMPER",168.02,0.00,1,,"05/07/25","02/06/25",5,"553B",,168.02,280.03,,,76220,,,0,1,0.00,"553B"
"Honda of Concord","HP71502-TBA-A60","HONDA","GARNISH, RR. BUMPER",49.00,0.00,1,,"04/11/25","04/12/25",5,"504A",,49.00,81.67,,,76220,,,0,1,0.00,"504A"
"Honda of Concord","HP71502-TGG-A00","HONDA","GARNISH, RR. BUMPER",188.34,0.00,1,"NS","06/04/25","05/22/25",6,"736B",,188.34,313.90,,,76220,,"NS",0,1,0.00,"736B"
"Honda of Concord","HP71503-T2F-A51","HONDA","MOLDING, RR. BUMPER",142.76,0.00,1,,"06/05/25","06/05/25",5,"503A",,142.76,237.93,,,73250,,,0,1,0.00,"503A"
